open_time_ms,open_time,close_time_ms,close_time,mark_open,mark_high,mark_low,mark_close,mark_hl2
1629331200000,2021-08-19T00:00:00+00:00,1629417599999,2021-08-19T23:59:59.999000+00:00,44867.25114949,47358.81651162,44110.24900354,47072.45567071,45734.532757580004
1629417600000,2021-08-20T00:00:00+00:00,1629503999999,2021-08-20T23:59:59.999000+00:00,47072.45567071,49728.30357727,46974.61666364,49664.93038384,48351.460120455
1629504000000,2021-08-21T00:00:00+00:00,1629590399999,2021-08-21T23:59:59.999000+00:00,49665.7405404,50097.11580253,48590.17838182,49148.60732929,49343.647092175
1629590400000,2021-08-22T00:00:00+00:00,1629676799999,2021-08-22T23:59:59.999000+00:00,49148.15299091,49843.16393636,48329.4409702,49614.21935354,49086.30245328
1629676800000,2021-08-23T00:00:00+00:00,1629763199999,2021-08-23T23:59:59.999000+00:00,49613.92422273,50922.27798182,49335.46649697,49820.79108182,50128.872239395
1629763200000,2021-08-24T00:00:00+00:00,1629849599999,2021-08-24T23:59:59.999000+00:00,49818.22474848,50224.73872273,47768.85033788,47857.13820404,48996.794530305
1629849600000,2021-08-25T00:00:00+00:00,1629935999999,2021-08-25T23:59:59.999000+00:00,47851.45638586,49528.90387778,47309.96549697,49284.97928333,48419.434687375004
1629936000000,2021-08-26T00:00:00+00:00,1630022399999,2021-08-26T23:59:59.999000+00:00,49284.95965202,49688.66893333,46409.14786515,46980.16104293,48048.90839924
1630022400000,2021-08-27T00:00:00+00:00,1630108799999,2021-08-27T23:59:59.999000+00:00,46981.52467929,49408.01638687,46471.71192929,49337.64924719,47939.86415808
1630108800000,2021-08-28T00:00:00+00:00,1630195199999,2021-08-28T23:59:59.999000+00:00,49332.95106538,49576.85164781,48621.76643373,49162.71901813,49099.30904077
1630195200000,2021-08-29T00:00:00+00:00,1630281599999,2021-08-29T23:59:59.999000+00:00,49162.72346257,49914.21639994,48048.83306178,48987.09492879,48981.52473086
1630281600000,2021-08-30T00:00:00+00:00,1630367999999,2021-08-30T23:59:59.999000+00:00,48987.09492879,49078.17752929,46964.82846566,47081.33025859,48021.502997475
1630368000000,2021-08-31T00:00:00+00:00,1630454399999,2021-08-31T23:59:59.999000+00:00,47081.33025859,48456.27030303,46782.10165606,47284.46096768,47619.185979545
1630454400000,2021-09-01T00:00:00+00:00,1630540799999,2021-09-01T23:59:59.999000+00:00,47283.06096768,49354.9270197,46631.10506869,49081.0630202,47993.016044195
1630540800000,2021-09-02T00:00:00+00:00,1630627199999,2021-09-02T23:59:59.999000+00:00,49081.07671212,50671.46137525,48853.57181263,49509.49276111,49762.51659394
